gene,length,logFC,logCPM,F,PValue,FDR,comp,study,tagComp
Abcc8,8090,-0.132333708,4.010756715,1.428280285,0.241761772,0.334921658,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm5898,2071,0.264600026,1.997633896,1.427961065,0.24181314,0.334968815,0_vs_24,DuxOE,0_vs_24_DuxOE
Rin2,11271,0.183772623,3.074775371,1.426379599,0.24206783,0.335297593,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm19935,979,-0.679485517,-0.71547771,1.426229846,0.242091964,0.335306997,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm11906,680,-0.683442503,-0.715593309,1.423847822,0.242476272,0.335767106,0_vs_24,DuxOE,0_vs_24_DuxOE
Faf1,5093,0.06688869,7.257126072,1.423601807,0.242516007,0.335798075,0_vs_24,DuxOE,0_vs_24_DuxOE
Cd52,1187,0.581775899,-0.300184671,1.422706408,0.242660697,0.335974355,0_vs_24,DuxOE,0_vs_24_DuxOE
Tmem108,9930,-0.179576864,3.158520502,1.422576699,0.242681666,0.335976891,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm38082,6882,-0.870704576,-1.252920382,1.422480069,0.242697289,0.335976891,0_vs_24,DuxOE,0_vs_24_DuxOE
Dhrs13,1967,0.236997029,2.232085332,1.421755319,0.242814507,0.33611509,0_vs_24,DuxOE,0_vs_24_DuxOE
Hormad2,2734,-0.149820592,3.689952029,1.421044304,0.242929572,0.336250291,0_vs_24,DuxOE,0_vs_24_DuxOE
Tfam,4438,0.076566931,6.217065077,1.420849006,0.24296119,0.336269196,0_vs_24,DuxOE,0_vs_24_DuxOE
Wnt6,2192,-0.1936044,2.783309308,1.420745055,0.242978021,0.336269196,0_vs_24,DuxOE,0_vs_24_DuxOE
Fryl,15192,0.075265334,6.396284581,1.4206118,0.242999599,0.336274984,0_vs_24,DuxOE,0_vs_24_DuxOE
Nsd2,16803,-0.078425837,6.396617933,1.419924662,0.243110907,0.336404935,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm18030,731,-0.634431602,-0.300459398,1.418957089,0.243267752,0.336597875,0_vs_24,DuxOE,0_vs_24_DuxOE
Nlrp14,3537,0.36117835,0.911449071,1.418633198,0.243320283,0.336646464,0_vs_24,DuxOE,0_vs_24_DuxOE
Col23a1,5736,0.509202939,0.021260276,1.417889511,0.243440956,0.336789317,0_vs_24,DuxOE,0_vs_24_DuxOE
Mtmr9,3738,-0.081015304,5.995815686,1.417210831,0.243551147,0.336917648,0_vs_24,DuxOE,0_vs_24_DuxOE
Adat2,1466,-0.167760112,3.366888297,1.414954862,0.243917882,0.337362622,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm43863,1192,-0.295978839,1.656249342,1.414919636,0.243923614,0.337362622,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm48175,180,0.831781469,-1.162715818,1.4149101,0.243925165,0.337362622,0_vs_24,DuxOE,0_vs_24_DuxOE
Nrep,3908,-0.180683248,3.075889903,1.414772206,0.243947605,0.33736952,0_vs_24,DuxOE,0_vs_24_DuxOE
Ramp2,3301,-0.528471119,0.060005655,1.413517362,0.24415193,0.337627939,0_vs_24,DuxOE,0_vs_24_DuxOE
Adamts14,5197,-0.103549392,4.951113891,1.41283196,0.244263625,0.337758236,0_vs_24,DuxOE,0_vs_24_DuxOE
Mmp9,3539,-0.393098016,0.73449263,1.412517754,0.244314851,0.337804905,0_vs_24,DuxOE,0_vs_24_DuxOE
Rnf138,8138,0.080368553,6.166987166,1.412157982,0.244373522,0.337837699,0_vs_24,DuxOE,0_vs_24_DuxOE
Cybrd1,5339,0.57950787,-0.300463258,1.412003722,0.244398684,0.337848323,0_vs_24,DuxOE,0_vs_24_DuxOE
Ccdc151,2514,-0.30515481,1.514378353,1.411699829,0.244448262,0.337892697,0_vs_24,DuxOE,0_vs_24_DuxOE
Smtnl1,1761,-0.233761156,2.50058903,1.410283549,0.244679491,0.338188133,0_vs_24,DuxOE,0_vs_24_DuxOE
Inpp5j,5092,0.671723851,-0.593025824,1.409338005,0.244834019,0.338375696,0_vs_24,DuxOE,0_vs_24_DuxOE
Usp43,4745,0.200629682,2.875883536,1.409239034,0.244850201,0.338375696,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm6992,1607,-0.46012094,0.284096594,1.407879746,0.245072582,0.338634977,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm49980,1183,-0.682266725,-0.480051976,1.407878092,0.245072853,0.338634977,0_vs_24,DuxOE,0_vs_24_DuxOE
Uqcc1,6044,0.110331968,4.58012426,1.406930008,0.245228113,0.338825292,0_vs_24,DuxOE,0_vs_24_DuxOE
BB218582,1311,0.318102342,1.514246227,1.406056102,0.245371336,0.3389897,0_vs_24,DuxOE,0_vs_24_DuxOE
Dctn5,2649,-0.108800196,4.657907762,1.405989979,0.245382177,0.3389897,0_vs_24,DuxOE,0_vs_24_DuxOE
Zhx2,4434,0.749606998,-0.885664505,1.405434945,0.245473202,0.339091215,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm36816,808,-0.760984713,-0.849758091,1.404139822,0.245685765,0.339360595,0_vs_24,DuxOE,0_vs_24_DuxOE
Ddx58,7050,-0.184907271,2.890667468,1.403259514,0.24583038,0.339536087,0_vs_24,DuxOE,0_vs_24_DuxOE
Lrrc55,6474,0.892525692,-1.399839094,1.402119021,0.246017899,0.339770808,0_vs_24,DuxOE,0_vs_24_DuxOE
Pramef12os,767,0.891009145,-1.399877923,1.401379018,0.246139666,0.339914694,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm18609,3601,0.233100458,2.18069252,1.400758714,0.246241797,0.340031443,0_vs_24,DuxOE,0_vs_24_DuxOE
BC049715,6462,-0.522808778,-0.037274814,1.399933785,0.246377701,0.34019481,0_vs_24,DuxOE,0_vs_24_DuxOE
Asb4,3932,0.677414494,-0.506347881,1.399572057,0.246437325,0.340252834,0_vs_24,DuxOE,0_vs_24_DuxOE
Pms1,7542,0.118536261,4.446998733,1.398391323,0.246632073,0.3404974,0_vs_24,DuxOE,0_vs_24_DuxOE
Kbtbd3,2336,0.398792474,0.650871579,1.398097711,0.246680531,0.34053998,0_vs_24,DuxOE,0_vs_24_DuxOE
Akirin1,3450,-0.073536623,6.409564938,1.39745831,0.2467861,0.340620976,0_vs_24,DuxOE,0_vs_24_DuxOE
Coa6,747,-0.156124009,3.584959329,1.397422201,0.246792064,0.340620976,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm42986,3385,-0.369703765,0.825717842,1.397004584,0.246861049,0.340691864,0_vs_24,DuxOE,0_vs_24_DuxOE
Pstk,7914,0.103946276,4.922308058,1.39584551,0.247052641,0.340931939,0_vs_24,DuxOE,0_vs_24_DuxOE
Zbtb2,7374,0.123374926,4.231361352,1.394281415,0.247311481,0.341264776,0_vs_24,DuxOE,0_vs_24_DuxOE
Glb1l,5905,0.29704202,1.637816051,1.39045431,0.247946283,0.342116317,0_vs_24,DuxOE,0_vs_24_DuxOE
Msh5,5526,0.282032979,1.619211269,1.389715661,0.248069041,0.342261269,0_vs_24,DuxOE,0_vs_24_DuxOE
Plpp6,2859,0.290211531,1.626368629,1.389325577,0.248133902,0.342326324,0_vs_24,DuxOE,0_vs_24_DuxOE
Usp36,7689,0.083220424,5.747188352,1.389142484,0.248164353,0.342343902,0_vs_24,DuxOE,0_vs_24_DuxOE
Cutc,1422,-0.177726716,3.052951845,1.388560575,0.248261164,0.342453015,0_vs_24,DuxOE,0_vs_24_DuxOE
Mpv17l2,1322,-0.108469456,4.961419032,1.38790777,0.248369827,0.342578461,0_vs_24,DuxOE,0_vs_24_DuxOE
Sh3d19,9004,-0.082423848,5.770531226,1.385953078,0.248695559,0.343003272,0_vs_24,DuxOE,0_vs_24_DuxOE
Wnk3,10589,-0.120840065,4.418020871,1.385688168,0.248739746,0.34303974,0_vs_24,DuxOE,0_vs_24_DuxOE
9030025P20Rik,3999,0.174955138,3.052792677,1.384860825,0.248877811,0.343205661,0_vs_24,DuxOE,0_vs_24_DuxOE
Tmprss12,1635,0.504370564,0.021720647,1.384653282,0.24891246,0.343228959,0_vs_24,DuxOE,0_vs_24_DuxOE
Rab43,5526,0.467416342,0.331478427,1.384368794,0.248959966,0.343269979,0_vs_24,DuxOE,0_vs_24_DuxOE
Aqp11,9418,0.178700815,2.977571266,1.384093185,0.249006,0.343308964,0_vs_24,DuxOE,0_vs_24_DuxOE
Lman1,8822,0.065770827,7.48498332,1.38355137,0.249096529,0.343409285,0_vs_24,DuxOE,0_vs_24_DuxOE
Rpl10a,2431,-0.058357241,10.29997164,1.383419162,0.249118625,0.343415256,0_vs_24,DuxOE,0_vs_24_DuxOE
Pla2g4e,6960,0.67742051,-0.748009898,1.382721865,0.249235207,0.343551469,0_vs_24,DuxOE,0_vs_24_DuxOE
Ythdf3,5363,0.071906674,6.45991342,1.381536241,0.249433594,0.343800414,0_vs_24,DuxOE,0_vs_24_DuxOE
Klf1,1530,0.697025745,-0.653153969,1.380339809,0.249633993,0.344052097,0_vs_24,DuxOE,0_vs_24_DuxOE
Med27,3310,0.146023207,3.794681175,1.380171388,0.249662219,0.344066469,0_vs_24,DuxOE,0_vs_24_DuxOE
Morn2,656,-0.220200067,2.555890227,1.380048386,0.249682836,0.344070353,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm40983,1198,0.339193018,1.498476662,1.379266716,0.249813908,0.344226434,0_vs_24,DuxOE,0_vs_24_DuxOE
Atg4a,2661,-0.213272656,2.607379373,1.378899912,0.249875444,0.344270541,0_vs_24,DuxOE,0_vs_24_DuxOE
Fgd4,17517,0.234771332,2.145992406,1.378863608,0.249881535,0.344270541,0_vs_24,DuxOE,0_vs_24_DuxOE
Mthfsl,4728,-0.362798426,0.942021268,1.378365358,0.249965157,0.344361207,0_vs_24,DuxOE,0_vs_24_DuxOE
Ube2b,2126,-0.07526964,6.462407379,1.377877974,0.25004699,0.344442064,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm12989,731,-0.785303576,-1.163008692,1.377697475,0.250077304,0.344442064,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm26793,2732,-0.785303576,-1.163008692,1.377697475,0.250077304,0.344442064,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm6997,620,-0.783774071,-1.16313567,1.377392981,0.250128454,0.34448797,0_vs_24,DuxOE,0_vs_24_DuxOE
Klhl25,3856,0.141091957,3.886108996,1.375763566,0.250402398,0.344840689,0_vs_24,DuxOE,0_vs_24_DuxOE
1700001K19Rik,955,-0.738854634,-0.959654128,1.373273325,0.250821807,0.34539367,0_vs_24,DuxOE,0_vs_24_DuxOE
Sfrp5,1900,-0.398357117,0.710925339,1.37278059,0.2509049,0.345483483,0_vs_24,DuxOE,0_vs_24_DuxOE
Ralgps2,12085,0.073404838,6.287276055,1.372486684,0.25095448,0.34552714,0_vs_24,DuxOE,0_vs_24_DuxOE
Dach1,7317,-0.640845973,-0.506970463,1.372225099,0.250998618,0.345563299,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm45188,1369,0.608951711,-0.479429915,1.372081625,0.251022831,0.345572023,0_vs_24,DuxOE,0_vs_24_DuxOE
2510016D11Rik,985,-0.363521933,1.258814384,1.371851485,0.251061676,0.345600887,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm19428,2924,0.392384054,0.699119231,1.371609161,0.251102586,0.34563259,0_vs_24,DuxOE,0_vs_24_DuxOE
Pigx,2398,-0.088325419,5.46103118,1.370311347,0.251321834,0.345909745,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm16386,1533,0.444913087,0.316146021,1.370169695,0.251345779,0.345918073,0_vs_24,DuxOE,0_vs_24_DuxOE
A630095N17Rik,1123,-0.670437519,-0.715867246,1.369938008,0.251384949,0.345940444,0_vs_24,DuxOE,0_vs_24_DuxOE
Ang,1202,-0.499476853,0.095800379,1.369861863,0.251397825,0.345940444,0_vs_24,DuxOE,0_vs_24_DuxOE
Rbmx2,1872,0.113215823,4.475023456,1.36972221,0.251421441,0.345948315,0_vs_24,DuxOE,0_vs_24_DuxOE
Pik3ap1,5572,-0.441661671,0.347221108,1.368703549,0.251593788,0.34612365,0_vs_24,DuxOE,0_vs_24_DuxOE
Fam13a,10505,0.391660601,0.675598008,1.368652804,0.251602377,0.34612365,0_vs_24,DuxOE,0_vs_24_DuxOE
Cep170,18049,0.102762547,5.058430874,1.368640833,0.251604403,0.34612365,0_vs_24,DuxOE,0_vs_24_DuxOE
Dram1,3045,-0.442744662,0.519735462,1.368545813,0.251620488,0.34612365,0_vs_24,DuxOE,0_vs_24_DuxOE
R3hdml,1094,-0.34330379,1.00205708,1.367007256,0.251881118,0.346446577,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm12166,968,-0.258512792,1.890927152,1.366948433,0.251891089,0.346446577,0_vs_24,DuxOE,0_vs_24_DuxOE
Bace1,6348,0.131810424,3.912331243,1.365996757,0.252052482,0.346643891,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm3222,990,-0.516237135,-0.037784372,1.365488049,0.252138808,0.346737945,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm26852,5751,-0.327014018,1.141260135,1.364974683,0.252225962,0.346833125,0_vs_24,DuxOE,0_vs_24_DuxOE
1700016K19Rik,921,0.672676489,-0.74779574,1.364650726,0.25228098,0.346884104,0_vs_24,DuxOE,0_vs_24_DuxOE
Nup210,10474,-0.072333065,6.570657434,1.36426179,0.252347053,0.346950276,0_vs_24,DuxOE,0_vs_24_DuxOE
Rcbtb1,6010,-0.064795537,7.324963857,1.363637666,0.252453127,0.347071432,0_vs_24,DuxOE,0_vs_24_DuxOE
Vsig10,5305,0.105132872,4.665164145,1.363265266,0.252516446,0.3471159,0_vs_24,DuxOE,0_vs_24_DuxOE
Dnph1,1190,-0.089340805,5.387861383,1.363236222,0.252521386,0.3471159,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm26944,633,0.612706205,-0.479478956,1.362401732,0.252663351,0.34726166,0_vs_24,DuxOE,0_vs_24_DuxOE
Zfp456,4634,0.612706205,-0.479478956,1.362401732,0.252663351,0.34726166,0_vs_24,DuxOE,0_vs_24_DuxOE
Cd55b,1675,0.727116982,-0.997914102,1.360379428,0.253007814,0.347710369,0_vs_24,DuxOE,0_vs_24_DuxOE
Nectin3,12747,0.104068487,4.901363546,1.360091926,0.253056834,0.347753014,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm16409,747,0.528369866,-0.16290768,1.359741931,0.253116525,0.347810317,0_vs_24,DuxOE,0_vs_24_DuxOE
Rnf183,1524,0.77384083,-1.078179444,1.359400085,0.253174843,0.347865726,0_vs_24,DuxOE,0_vs_24_DuxOE
Scp2-ps2,1427,-0.793026919,-1.162870933,1.358268981,0.253367931,0.348106288,0_vs_24,DuxOE,0_vs_24_DuxOE
Vav2,6915,0.099873477,4.991271247,1.358024436,0.253409701,0.348138934,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm7623,556,-0.957302131,-1.349495974,1.357898388,0.253431235,0.348143775,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm10171,628,-0.791490184,-1.162997923,1.357403405,0.253515818,0.348235223,0_vs_24,DuxOE,0_vs_24_DuxOE
Oas1b,1992,-0.440396747,0.42155808,1.357074883,0.253571977,0.348287614,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm15706,899,-0.355507542,0.962095489,1.356838881,0.253612329,0.348295099,0_vs_24,DuxOE,0_vs_24_DuxOE
Rgs7bp,7077,0.894053395,-1.400171299,1.356832262,0.253613461,0.348295099,0_vs_24,DuxOE,0_vs_24_DuxOE
Prrt2,3159,-0.608388645,-0.452505175,1.356562104,0.253659664,0.348333805,0_vs_24,DuxOE,0_vs_24_DuxOE
Nrros,4177,0.372852942,0.770057915,1.355772849,0.253794706,0.348494465,0_vs_24,DuxOE,0_vs_24_DuxOE
Nfam1,7970,-0.358857288,0.941722243,1.355667645,0.253812714,0.348494465,0_vs_24,DuxOE,0_vs_24_DuxOE
Cd151,2741,0.091814501,5.342512291,1.355434371,0.253852648,0.348519261,0_vs_24,DuxOE,0_vs_24_DuxOE
Tpra1,4171,-0.115918878,4.384763644,1.355351532,0.253866831,0.348519261,0_vs_24,DuxOE,0_vs_24_DuxOE
Layn,2409,-0.261787801,1.78680446,1.352983463,0.254272709,0.349051679,0_vs_24,DuxOE,0_vs_24_DuxOE
Lrrn4cl,2600,-0.384627563,0.757939005,1.352148561,0.254416006,0.34922359,0_vs_24,DuxOE,0_vs_24_DuxOE
Vegfb,1605,-0.11420253,4.371274309,1.351345374,0.254553957,0.349388139,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm20684,380,-0.327754168,1.56613639,1.351008746,0.254611804,0.349442724,0_vs_24,DuxOE,0_vs_24_DuxOE
Man2c1,7052,-0.098837688,5.541783348,1.349371936,0.254893312,0.349800338,0_vs_24,DuxOE,0_vs_24_DuxOE
Tacstd2,1735,0.525557834,-0.162858934,1.349283345,0.25490856,0.349800338,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm9260,1380,0.72906119,-0.998040851,1.347169246,0.255272774,0.350275269,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm15774,2176,0.613774896,-0.479440559,1.346024676,0.255470236,0.350521339,0_vs_24,DuxOE,0_vs_24_DuxOE
Smad3,5542,0.139722685,3.756218107,1.3456095,0.255541912,0.350594797,0_vs_24,DuxOE,0_vs_24_DuxOE
Crem,5895,0.202891822,2.597047246,1.344544099,0.255725958,0.350818938,0_vs_24,DuxOE,0_vs_24_DuxOE
Neurl1b,6331,0.337583646,1.114670823,1.344365378,0.255756849,0.350818938,0_vs_24,DuxOE,0_vs_24_DuxOE
Vti1b,1612,-0.081130732,5.764968732,1.344348722,0.255759728,0.350818938,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm28151,951,-0.327248435,1.184182731,1.342633459,0.256056445,0.351201017,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm17477,2581,0.346420545,1.234522123,1.342433724,0.256091025,0.351223526,0_vs_24,DuxOE,0_vs_24_DuxOE
Gcnt7,2220,-0.851916692,-1.120352306,1.341806263,0.256199696,0.351337046,0_vs_24,DuxOE,0_vs_24_DuxOE
Pon3,3385,0.299943277,1.450310976,1.34174594,0.256210146,0.351337046,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm31805,4031,0.773805285,-1.077809567,1.341367852,0.25627566,0.351401957,0_vs_24,DuxOE,0_vs_24_DuxOE
Tpm3,6085,-0.062439121,7.778710948,1.340682793,0.256394419,0.351508732,0_vs_24,DuxOE,0_vs_24_DuxOE
Ndst2,4546,-0.162041782,3.291594075,1.34058398,0.256411555,0.351508732,0_vs_24,DuxOE,0_vs_24_DuxOE
Bbip1,4402,-0.166105943,3.321001682,1.340511127,0.25642419,0.351508732,0_vs_24,DuxOE,0_vs_24_DuxOE
Mif4gd,2010,0.080791258,5.926056002,1.340499158,0.256426266,0.351508732,0_vs_24,DuxOE,0_vs_24_DuxOE
Pgam5,2373,-0.071567066,6.479160474,1.340137101,0.256489069,0.351561,0_vs_24,DuxOE,0_vs_24_DuxOE
C79130,4296,0.679783385,-0.747932799,1.340069672,0.256500768,0.351561,0_vs_24,DuxOE,0_vs_24_DuxOE
Polr1a,11871,-0.067472907,6.90412072,1.339944454,0.256522494,0.351565851,0_vs_24,DuxOE,0_vs_24_DuxOE
Naaa,3721,-0.16887444,3.116972485,1.339686437,0.25656727,0.35160229,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm50301,1701,0.818196474,-1.300579075,1.339267145,0.256640055,0.351652176,0_vs_24,DuxOE,0_vs_24_DuxOE
Pdxk-ps,3119,0.818196474,-1.300579075,1.339267145,0.256640055,0.351652176,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm36608,571,-0.740251377,-0.959527444,1.339021264,0.256682749,0.351685748,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm16093,392,0.703159349,-0.814712967,1.33886898,0.256709196,0.351697057,0_vs_24,DuxOE,0_vs_24_DuxOE
Fbln7,3228,0.769795595,-1.077925698,1.338343551,0.256800474,0.351772248,0_vs_24,DuxOE,0_vs_24_DuxOE
Slc25a34,2670,0.769795595,-1.077925698,1.338343551,0.256800474,0.351772248,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm12746,615,0.814562466,-1.300490708,1.336251276,0.257164359,0.352245746,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm48706,3387,0.625730201,-0.534844306,1.333959602,0.257563682,0.352767715,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm48063,2517,0.449377321,0.284877242,1.333693478,0.257610105,0.352785047,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm19680,1513,-0.359284918,0.941685309,1.333677829,0.257612835,0.352785047,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm21168,1096,0.725168855,-0.997787342,1.332651264,0.257792016,0.353005416,0_vs_24,DuxOE,0_vs_24_DuxOE
Zbtb26,9489,-0.124282261,4.079500218,1.332343142,0.257845828,0.353054094,0_vs_24,DuxOE,0_vs_24_DuxOE
2410022M11Rik,1911,0.6742646,-0.453074847,1.332166323,0.257876715,0.353071377,0_vs_24,DuxOE,0_vs_24_DuxOE
Tnfrsf21,4109,0.118135416,4.243422726,1.330615441,0.258147829,0.353417542,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm27353,122,0.626029635,-0.277118286,1.329219495,0.258392172,0.353676916,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm29237,448,0.732958361,-0.997924846,1.329026999,0.25842589,0.353698023,0_vs_24,DuxOE,0_vs_24_DuxOE
Yipf1,6783,0.141485281,3.815779038,1.327677774,0.258662377,0.35399663,0_vs_24,DuxOE,0_vs_24_DuxOE
Pax5,8853,-0.782246564,-1.163262637,1.32725948,0.25873575,0.35407198,0_vs_24,DuxOE,0_vs_24_DuxOE
Mavs,3345,-0.107048695,4.567512331,1.327044433,0.258773482,0.354098548,0_vs_24,DuxOE,0_vs_24_DuxOE
Ckap5,9462,0.061392227,7.888944513,1.326685556,0.258836466,0.354140108,0_vs_24,DuxOE,0_vs_24_DuxOE
Pacsin2,4908,0.070414448,6.663781147,1.326541831,0.258861696,0.354140108,0_vs_24,DuxOE,0_vs_24_DuxOE
2410003L11Rik,1144,0.193095869,2.875815412,1.32653232,0.258863366,0.354140108,0_vs_24,DuxOE,0_vs_24_DuxOE
Rtcb,2615,0.067308036,7.247727496,1.3264539,0.258877133,0.354140108,0_vs_24,DuxOE,0_vs_24_DuxOE
Lncpint,7378,-0.694187224,-0.885702285,1.322980749,0.259487826,0.354950408,0_vs_24,DuxOE,0_vs_24_DuxOE
Ikzf1,5777,-0.703898957,-0.885477038,1.322476697,0.259576608,0.355046729,0_vs_24,DuxOE,0_vs_24_DuxOE
Syt11,5205,-0.140220768,3.712747955,1.321781933,0.259699046,0.355189067,0_vs_24,DuxOE,0_vs_24_DuxOE
Ttc39a,4904,0.295401349,1.478561875,1.321665235,0.259719619,0.355192074,0_vs_24,DuxOE,0_vs_24_DuxOE
Pomc,1318,0.320954897,1.184614907,1.32142485,0.259762004,0.355224908,0_vs_24,DuxOE,0_vs_24_DuxOE
Cox5b,1587,-0.063437226,7.615985437,1.321163369,0.259808118,0.35523771,0_vs_24,DuxOE,0_vs_24_DuxOE
Rps15a-ps7,392,0.403259635,0.56098367,1.321007142,0.259835675,0.355250261,0_vs_24,DuxOE,0_vs_24_DuxOE
Itgb1bp1,3537,-0.137709053,3.828709561,1.320162373,0.25998475,0.35537292,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm15407,634,-0.431200781,0.377660012,1.320153624,0.259986294,0.35537292,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm17195,428,-0.79611733,-1.162782677,1.320080298,0.259999239,0.35537292,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm24507,134,-0.79611733,-1.162782677,1.320080298,0.259999239,0.35537292,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm15772,438,-0.224390765,2.626741263,1.319977955,0.260017308,0.35537292,0_vs_24,DuxOE,0_vs_24_DuxOE
Scaf8,5891,-0.082112263,5.709777004,1.318259913,0.260320875,0.355762661,0_vs_24,DuxOE,0_vs_24_DuxOE
Mok,3405,0.118166561,4.25728001,1.317945662,0.260376451,0.355813458,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm10154,354,0.098080997,5.389363457,1.316608115,0.260613168,0.356111766,0_vs_24,DuxOE,0_vs_24_DuxOE
Polr2g,1247,0.078547254,6.070610154,1.315917012,0.260735587,0.356253861,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm38120,4642,-0.845663975,-1.400045109,1.311117272,0.261587837,0.357393065,0_vs_24,DuxOE,0_vs_24_DuxOE
Slc37a1,11596,-0.204651042,2.85605615,1.310408495,0.261713992,0.357540155,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm43804,456,-0.842271728,-1.400133556,1.309390761,0.261895276,0.357762532,0_vs_24,DuxOE,0_vs_24_DuxOE
Mrpl32,4982,0.108840227,4.697911133,1.309207804,0.261927883,0.357781791,0_vs_24,DuxOE,0_vs_24_DuxOE
